id,key,value,type
376864476,building,Apartments,regular
376864477,building,Apartments,regular
376864478,building,Apartments,regular
376864479,building,Apartments,regular
376864481,building,Apartments,regular
376864482,building,Apartments,regular
376864483,building,Apartments,regular
376864484,building,Apartments,regular
376864486,building,Apartments,regular
376864489,building,Apartments,regular
376864490,name,Özel Türk Anaokulu Ve Koleji,regular
376864490,amenity,School,regular
376864492,name,Ekol K:B.B. Hastanesi,regular
376864492,building,Hospital,regular
376865100,name,Ekol Göz,regular
376865100,building,Hospital,regular
376870548,building,Apartments,regular
376870549,building,Apartments,regular
376870550,building,Apartments,regular
376870551,building,Apartments,regular
376870552,building,Apartments,regular
376870553,building,Apartments,regular
376870839,building,School,regular
376870839,name,Doğa Okulları Ataşehir Anaokulu,regular
376870840,building,Apartments,regular
376870841,building,Apartments,regular
376870842,building,Apartments,regular
376870843,building,Apartments,regular
376870844,building,Apartments,regular
376870845,building,Apartments,regular
376870846,building,Apartments,regular
376870847,building,Apartments,regular
376870848,building,Apartments,regular
376871782,building,Apartments,regular
376871783,building,Apartments,regular
376871784,building,Apartments,regular
376871785,building,Apartments,regular
376871786,building,Apartments,regular
376871787,building,Apartments,regular
376871788,building,Apartments,regular
376871789,building,Apartments,regular
376871790,building,Apartments,regular
376871791,building,Apartments,regular
376871792,building,Apartments,regular
376871793,building,Apartments,regular
376871794,building,Apartments,regular
376871795,building,Apartments,regular
376871796,building,Apartments,regular
376871797,building,Apartments,regular
376871798,building,Apartments,regular
376871799,building,Apartments,regular
376871800,building,Apartments,regular
376871801,building,Apartments,regular
376872079,building,Apartments,regular
376872080,building,Hospital,regular
376872386,leisure,Park,regular
376872920,building,Apartments,regular
376872921,building,Apartments,regular
376872922,building,Apartments,regular
376872923,building,Apartments,regular
376872924,building,Apartments,regular
376872925,building,Apartments,regular
376872926,building,Apartments,regular
376872927,building,Apartments,regular
376872928,name,Çiğli 11 No.Lu Aile Sağlığı Merkezi,regular
376872928,amenity,Clinic,regular
376872928,building,Yes,regular
376872929,name,Anemonsitesi,regular
376872929,building,Apartments,regular
376872930,building,Apartments,regular
376872931,building,Apartments,regular
376872932,building,Apartments,regular
376873358,building,Apartments,regular
376873359,building,Apartments,regular
376873360,building,Apartments,regular
376873362,building,Apartments,regular
376873363,building,Apartments,regular
376873364,name,İsmail Rahmi Karadavut İ.Ö.O.,regular
376873364,amenity,School,regular
376874546,highway,Residential,regular
376874546,name,Eski Havaalanı Avenue,regular
376874546,oneway,Yes,regular
376874547,oneway,No,regular
376874547,highway,Residential,regular
376874548,highway,Residential,regular
376878539,highway,Residential,regular
376878539,name,8780/1 Street,regular
376878539,oneway,Yes,regular
376878540,highway,Residential,regular
376878540,name,8780/1 Street,regular
376878540,oneway,Yes,regular
376878541,highway,Living_Street,regular
376878542,name,8780/11 Street,regular
376878542,highway,Living_Street,regular
376878955,highway,Living_Street,regular
376878956,name,8780/1 Street,regular
376878956,highway,Living_Street,regular
376885554,highway,Living_Street,regular
376885555,highway,Living_Street,regular
376885556,name,8780/21 Street,regular
376885556,highway,Living_Street,regular
376885557,name,8780/22 Street,regular
376885557,highway,Living_Street,regular
376885558,name,8780/23 Street,regular
376885558,highway,Living_Street,regular
376885559,name,8780/24 Street,regular
376885559,highway,Living_Street,regular
376885560,name,8780/27 Street,regular
376885560,highway,Living_Street,regular
376885561,name,8780/27 Street,regular
376885561,highway,Living_Street,regular
376885562,name,8780/30 Street,regular
376885562,highway,Living_Street,regular
376885563,name,8780/24 Street,regular
376885563,highway,Living_Street,regular
376885564,name,8780/23 Street,regular
376885564,highway,Living_Street,regular
376885565,name,8780/22 Street,regular
376885565,highway,Living_Street,regular
376885569,name,8780/27 Street,regular
376885569,highway,Living_Street,regular
376885744,building,Apartments,regular
376887507,building,Apartments,regular
376887508,building,Apartments,regular
376887509,building,Apartments,regular
376887510,building,Apartments,regular
376887511,building,Apartments,regular
376887512,building,Apartments,regular
376887513,building,Apartments,regular
376887514,building,Apartments,regular
376887515,building,Apartments,regular
376887516,building,Apartments,regular
376887517,building,Apartments,regular
376887518,building,Apartments,regular
376887519,building,Apartments,regular
376887520,building,Apartments,regular
376887521,building,Apartments,regular
376887522,building,Apartments,regular
376887523,building,Apartments,regular
376887524,building,Apartments,regular
376887525,building,Apartments,regular
376887526,building,Apartments,regular
376887527,building,Apartments,regular
376887528,building,Apartments,regular
376887529,building,Apartments,regular
376887530,building,Apartments,regular
376887531,building,Apartments,regular
376887531,levels,10,building
376896019,building,Apartments,regular
376896020,building,Apartments,regular
376896020,levels,2,building
376896021,building,Apartments,regular
376896022,ele,3,regular
376896022,amenity,Cafe,regular
376896022,building,Yes,regular
376896023,building,Apartments,regular
376896024,building,Apartments,regular
376896025,building,Apartments,regular
376896026,building,Apartments,regular
376896027,building,Apartments,regular
376896028,name,Mavikent Sitesi,regular
376896028,landuse,Residential,regular
376900860,highway,Living_Street,regular
376900861,name,8261 Street,regular
376900861,highway,Living_Street,regular
376900862,highway,Living_Street,regular
376900862,name,8254 Street,regular
376900863,highway,Residential,regular
376900863,name,8265 Street,regular
376900864,highway,Track,regular
376900865,highway,Living_Street,regular
376900865,name,8211/8 Street,regular
376900866,name,8271/3 Street,regular
376900866,highway,Living_Street,regular
376900867,highway,Residential,regular
376900867,name,8250 Street,regular
376900868,boundary,Administrative,regular
376900868,admin_level,6,regular
376900869,name,Ataşehir Neighborhood,regular
376900869,boundary,Administrative,regular
376900869,admin_level,8,regular
376901884,oneway,Yes,regular
376901884,highway,Tertiary,regular
376901885,oneway,Yes,regular
376901885,highway,Tertiary,regular
376902585,name,Petrol Ofisi,regular
376902585,amenity,Fuel,regular
376902585,building,Yes,regular
376963841,name,Smyrna Geçidi,regular
376963841,highway,Path,regular
376964035,name,Osman Gazi Avenue,regular
376964035,highway,Tertiary,regular
376968108,ref,O-32,regular
376968108,name,İzmir-Çeşme Otoyolu,regular
376968108,toll,Yes,regular
376968108,lanes,3,regular
376968108,oneway,Yes,regular
376968108,highway,Motorway,regular
376968108,maxspeed,120,regular
376968108,minspeed,40,regular
376968139,highway,Residential,regular
376988661,name,Sağlık Ocağı,regular
376988661,amenity,Clinic,regular
376988661,building,Yes,regular
376989821,amenity,Parking,regular
376989822,amenity,Parking,regular
376989823,highway,Service,regular
376989824,oneway,No,regular
376989824,highway,Service,regular
376989824,service,Parking_Aisle,regular
376991865,width,4,regular
376991865,waterway,Drain,regular
376991866,layer,-1,regular
376991866,tunnel,Yes,regular
376991866,waterway,Drain,regular
376991866,width,4,regular
376991867,layer,-1,regular
376991867,tunnel,Yes,regular
376991867,waterway,Drain,regular
376991867,width,4,regular
376991868,amenity,School,regular
376995452,name,Karşıyaka Halk Eğitim Merkezi,regular
376995452,office,Educational_Institution,regular
376995452,building,Yes,regular
376995453,name,Sağlık Ocağı,regular
376995453,amenity,Clinic,regular
376995453,building,Yes,regular
377024548,highway,Service,regular
377024549,highway,Service,regular
377024981,highway,Steps,regular
377024981,incline,Up,regular
377050038,footway,Sidewalk,regular
377050038,highway,Footway,regular
377050038,width,"1,5",regular
377050039,highway,Service,regular
377050039,surface,Paving_Stones,regular
377050040,footway,Sidewalk,regular
377050040,highway,Footway,regular
377050044,footway,Sidewalk,regular
377050044,highway,Footway,regular
377050046,footway,Sidewalk,regular
377050046,highway,Footway,regular
377050047,footway,Sidewalk,regular
377050047,highway,Footway,regular
377050047,surface,Cobblestone,regular
377050048,handrail,No,regular
377050048,highway,Steps,regular
377050048,incline,Down,regular
377050048,level,3,regular
377050049,footway,Sidewalk,regular
377050049,highway,Footway,regular
377050050,footway,Sidewalk,regular
377050050,highway,Footway,regular
377050051,footway,Sidewalk,regular
377050051,highway,Footway,regular
377050052,footway,Sidewalk,regular
377050052,highway,Footway,regular
377050053,footway,Sidewalk,regular
377050053,highway,Footway,regular
377050054,footway,Sidewalk,regular
377050054,highway,Footway,regular
377050055,footway,Sidewalk,regular
377050055,highway,Footway,regular
377050056,highway,Steps,regular
377050057,footway,Sidewalk,regular
377050057,highway,Footway,regular
377050058,footway,Sidewalk,regular
377050058,highway,Footway,regular
377050059,landuse,Grass,regular
377050060,building,Apartments,regular
377050060,levels,10,building
377050061,building,Apartments,regular
377050061,levels,10,building
377050062,building,Apartments,regular
377050062,levels,10,building
377050063,building,Apartments,regular
377050063,levels,10,building
377050064,building,Apartments,regular
377050064,levels,10,building
377050065,building,Apartments,regular
377050065,levels,10,building
377050066,building,Apartments,regular
377050066,levels,10,building
377050067,building,Apartments,regular
377050067,levels,10,building
377050068,building,Apartments,regular
377050069,building,Apartments,regular
377050070,building,Apartments,regular
377050071,building,Apartments,regular
377050072,building,Apartments,regular
377050073,building,Apartments,regular
377050074,amenity,School,regular
377050075,name,Yıldız Tınas İzmiroğlu Anadolu Lisesi,regular
377050075,amenity,School,regular
377050076,name,8927/2 Street,regular
377050076,highway,Living_Street,regular
377050077,name,Tüpraş Mahmut Esat Bozkurt İ.Ö.O.,regular
377050077,amenity,School,regular
377060680,highway,Track,regular
377060681,highway,Track,regular
377108385,highway,Living_Street,regular
377108386,highway,Service,regular
377108386,service,Driveway,regular
377108389,highway,Living_Street,regular
377108390,name,8252 Street,regular
377108390,highway,Living_Street,regular
377108392,name,8258 Street,regular
377108392,highway,Living_Street,regular
377108394,highway,Service,regular
377108394,service,Driveway,regular
377108396,name,8253/1 Street,regular
377108396,highway,Living_Street,regular
377108398,name,8256 Street,regular
377108398,highway,Living_Street,regular
377108401,name,8250/1 Street,regular
377108401,highway,Living_Street,regular
377108402,name,8260 Street,regular
377108402,highway,Living_Street,regular
377108403,highway,Living_Street,regular
377108403,name,8251 Street,regular
377108407,highway,Living_Street,regular
377108409,highway,Living_Street,regular
377108409,name,8020/5 Street,regular
377112361,name,8927 Street,regular
377112361,source,Yahoo,regular
377112361,highway,Living_Street,regular
377112361,maxspeed,50,regular
377112926,oneway,Yes,regular
377112926,source,Survey,regular
377112926,highway,Trunk_Link,regular
377112926,maxspeed,30,regular
377113223,hgv,No,regular
377113223,ref,D550,regular
377113223,lanes,3,regular
377113223,oneway,Yes,regular
377113223,highway,Trunk,regular
377113223,int_ref,E 87,regular
377113223,maxspeed,70,regular
377113224,hgv,No,regular
377113224,ref,D550,regular
377113224,lanes,3,regular
377113224,oneway,Yes,regular
377113224,highway,Trunk,regular
377113224,int_ref,E 87,regular
377113224,maxspeed,70,regular
377113555,oneway,Yes,regular
377113555,highway,Secondary_Link,regular
377114995,highway,Service,regular
377114996,highway,Service,regular
377114997,highway,Service,regular
377114998,highway,Service,regular
377114999,highway,Service,regular
377115000,highway,Service,regular
377115001,highway,Service,regular
377115663,building,Commercial,regular
377115664,building,Commercial,regular
377115665,building,Commercial,regular
377116309,area,Yes,regular
377116309,ele,2,regular
377116309,name,Ata Sanayi İstasyonu,regular
377116309,network,Cumaovası-Aliağa,regular
377116309,operator,İzban,regular
377116309,public_transport,Platform,regular
377116310,area,Yes,regular
377116310,ele,2,regular
377116310,name,Ata Sanayi İstasyonu,regular
377116310,network,Aliağa-Cumaovası,regular
377116310,operator,İzban,regular
377116310,public_transport,Platform,regular
377116313,area,Yes,regular
377116313,building,Yes,regular
377116313,ele,"1,5 M",regular
377116313,name,İzban Egekent İstasyonu,regular
377116313,network,Cumaovası-Aliağa,regular
377116313,operator,İzban,regular
377116313,public_transport,Platform,regular
377116313,shelter,Yes,regular
377117850,bicycle,Yes,regular
377117850,bridge,Yes,regular
377117850,highway,Pedestrian,regular
377117850,layer,1,regular
377117850,lit,Yes,regular
377117850,name,Balatçık Trenyolu Üstgeçit,regular
377117850,oneway,No,regular
377117850,width,3,regular
377119451,bridge,Yes,regular
377119451,highway,Pedestrian,regular
377119451,layer,1,regular
377119451,lit,Yes,regular
377119451,name,Küçük Çiğli Trenyolu Üstgeçit,regular
377119451,oneway,No,regular
377119451,width,3,regular
377119452,name,8786 Street,regular
377119452,highway,Living_Street,regular
377119453,name,1671 Street,regular
377119453,highway,Living_Street,regular
377119456,name,8786/3 Street,regular
377119456,highway,Living_Street,regular
377120444,name,8786/2 Street,regular
377120444,highway,Living_Street,regular
377120446,name,8786/5 Street,regular
377120446,highway,Living_Street,regular
377127362,highway,Pedestrian,regular
377127363,highway,Living_Street,regular
377127363,name,8212 Street,regular
377127365,highway,Living_Street,regular
377141539,highway,Living_Street,regular
377141539,name,8010 Street,regular
377141540,highway,Living_Street,regular
377141540,name,8215 Street,regular
377141541,name,8015 Street,regular
377141541,highway,Living_Street,regular
377141543,name,8014/1 Street,regular
377141543,highway,Living_Street,regular
377141544,name,8017 Street,regular
377141544,highway,Living_Street,regular
377141545,name,8018 Street,regular
377141545,highway,Living_Street,regular
377141546,name,8016 Street,regular
377141546,highway,Living_Street,regular
377141547,name,8012 Street,regular
377141547,highway,Living_Street,regular
377141548,name,8012 Street,regular
377141548,highway,Living_Street,regular
377147217,name,8270/6 Street,regular
377147217,highway,Living_Street,regular
377147218,name,7153 Street,regular
377147218,highway,Living_Street,regular
377147219,name,8259 Street,regular
377147219,highway,Living_Street,regular
377153385,name,8255 Street,regular
377153385,highway,Living_Street,regular
377153386,highway,Living_Street,regular
377153386,name,8257 Street,regular
377153387,name,8262 Street,regular
377153387,highway,Living_Street,regular
377153388,name,8261 Street,regular
377153388,highway,Living_Street,regular
377153389,name,8263 Street,regular
377153389,highway,Living_Street,regular
377153390,name,8263/1 Street,regular
377153390,highway,Living_Street,regular
377153391,name,8271/10 Street,regular
377153391,highway,Living_Street,regular
377153392,name,8271/8 Street,regular
377153392,highway,Living_Street,regular
377153393,highway,Living_Street,regular
377153393,name,8271/9 Street,regular
377153394,name,8271/6 Street,regular
377153394,highway,Living_Street,regular
377153395,highway,Living_Street,regular
377153395,name,8271 Street,regular
377153396,name,8271/7 Street,regular
377153396,highway,Living_Street,regular
377158551,name,8270 Street,regular
377158551,highway,Living_Street,regular
377169070,name,1671/1 Street,regular
377169070,highway,Living_Street,regular
377169072,highway,Path,regular
377169073,gauge,1435,regular
377169073,usage,Main,regular
377169073,railway,Rail,regular
377169073,service,Yard,regular
377169073,voltage,25000,regular
377169073,frequency,50,regular
377169073,electrified,Yes,regular
377169074,electrified,Yes,regular
377169074,frequency,50,regular
377169074,gauge,1435,regular
377169074,layer,-1,regular
377169074,railway,Rail,regular
377169074,service,Yard,regular
377169074,tunnel,Yes,regular
377169074,usage,Main,regular
377169074,voltage,25000,regular
377169077,electrified,Yes,regular
377169077,frequency,50,regular
377169077,gauge,1435,regular
377169077,layer,-1,regular
377169077,railway,Rail,regular
377169077,service,Yard,regular
377169077,tunnel,Yes,regular
377169077,usage,Main,regular
377169077,voltage,25000,regular
377169079,gauge,1435,regular
377169079,usage,Main,regular
377169079,railway,Rail,regular
377169079,service,Yard,regular
377169079,voltage,25000,regular
377169079,frequency,50,regular
377169079,electrified,Yes,regular
377169083,power,Transformer,regular
377169084,name,K.S.K. Selçuk Yaşar Spor Tesisleri,regular
377169084,leisure,Pitch,regular
377169088,bicycle,Yes,regular
377169088,bridge,Yes,regular
377169088,highway,Pedestrian,regular
377169088,layer,1,regular
377169088,lit,Yes,regular
377169088,wheelchair,Yes,regular
377169088,width,3,regular
377171458,oneway,Yes,regular
377171458,highway,Residential,regular
377171459,oneway,Yes,regular
377171459,highway,Residential,regular
377171460,highway,Residential,regular
377171461,amenity,Place_Of_Worship,regular
377171461,building,Yes,regular
377171461,religion,Muslim,regular
377171464,amenity,Place_Of_Worship,regular
377171464,building,Yes,regular
377171464,religion,Muslim,regular
377171465,leisure,Swimming_Pool,regular
377171466,leisure,Swimming_Pool,regular
377171467,building,Yes,regular
377171468,building,Yes,regular
377171469,highway,Residential,regular
377171470,name,6718 Street,regular
377171470,oneway,Yes,regular
377171470,highway,Tertiary,regular
377171470,maxspeed,40,regular
377171471,name,6718 Street,regular
377171471,oneway,Yes,regular
377171471,highway,Tertiary,regular
377171472,highway,Residential,regular
377171473,oneway,Yes,regular
377171473,highway,Tertiary,regular
377171474,amenity,Place_Of_Worship,regular
377171474,building,Yes,regular
377171474,religion,Muslim,regular
377171475,building,Yes,regular
377171476,building,Yes,regular
377171477,leisure,Swimming_Pool,regular
377171478,building,Yes,regular
377172099,oneway,Yes,regular
377172099,highway,Service,regular
377172100,oneway,No,regular
377172100,highway,Service,regular
377172101,amenity,Fuel,regular
377172101,building,Yes,regular
377172102,highway,Service,regular
377172103,highway,Service,regular
377172104,layer,-1,regular
377172104,oneway,Yes,regular
377172104,highway,Service,regular
377174250,natural,Water,regular
377174250,water,Pond,regular
377174251,waterway,Canal,regular
377174252,layer,-1,regular
377174252,tunnel,Yes,regular
377174252,waterway,Canal,regular
377174253,waterway,Drain,regular
377174254,waterway,Riverbank,regular
377174256,amenity,Place_Of_Worship,regular
377174256,building,Yes,regular
377174256,religion,Muslim,regular
377205741,landuse,Grass,regular
377216823,power,Line,regular
377216824,name,8229/2 Street,regular
377216824,highway,Living_Street,regular
377216825,highway,Living_Street,regular
377216826,name,8267 Street,regular
377216826,highway,Living_Street,regular
377216827,name,8229/3 Street,regular
377216827,highway,Living_Street,regular
377216828,name,8267 Street,regular
377216828,highway,Living_Street,regular
377332465,lanes,2,regular
377332465,oneway,Yes,regular
377332465,highway,Primary,regular
377332465,maxspeed,50,regular
377332466,name,Semra Aksu Avenue,regular
377332466,oneway,No,regular
377332466,highway,Residential,regular
377332467,name,Semra Aksu Avenue,regular
377332467,oneway,No,regular
377332467,highway,Residential,regular
377333896,oneway,Yes,regular
377333896,highway,Primary,regular
377334116,oneway,Yes,regular
377334116,highway,Primary_Link,regular
377336738,hgv,No,regular
377336738,ref,D550,regular
377336738,name,Anadolu Avenue,regular
377336738,lanes,3,regular
377336738,oneway,Yes,regular
377336738,highway,Trunk,regular
377336738,int_ref,E 87,regular
377336738,maxspeed,70,regular
377336739,hgv,No,regular
377336739,ref,D550,regular
377336739,lanes,3,regular
377336739,oneway,Yes,regular
377336739,highway,Trunk,regular
377336739,int_ref,E 87,regular
377336739,maxspeed,70,regular
377336740,highway,Residential,regular
377336740,name,Dere Avenue,regular
377336740,oneway,Yes,regular
377336741,hgv,No,regular
377336741,highway,Trunk,regular
377336741,int_ref,E 87,regular
377336741,lanes,3,regular
377336741,maxspeed,70,regular
377336741,oneway,Yes,regular
377336741,ref,D550,regular
377336742,oneway,Yes,regular
377336742,highway,Primary_Link,regular
377338800,highway,Primary_Link,regular
377338800,oneway,Yes,regular
377338802,highway,Residential,regular
377338802,oneway,Yes,regular
377338804,highway,Residential,regular
377338804,oneway,Yes,regular
377338806,highway,Residential,regular
377338806,oneway,Yes,regular
377338807,building,Apartments,regular
377338809,landuse,Grass,regular
377338810,landuse,Grass,regular
377338812,landuse,Grass,regular
377338813,landuse,Grass,regular
377338814,building,Apartments,regular
377338816,building,Apartments,regular
377338817,building,Apartments,regular
377338819,building,Apartments,regular
377338822,building,Apartments,regular
377338825,building,Apartments,regular
377338828,building,Apartments,regular
377338830,building,Apartments,regular
377338832,amenity,School,regular
377338834,amenity,School,regular
377338835,ele,15,regular
377338835,building,School,regular
377338835,levels,0,building
377338836,building,School,regular
377338837,ele,12,regular
377338837,building,School,regular
377343347,amenity,Place_Of_Worship,regular
377343347,building,Yes,regular
377343347,religion,Muslim,regular
377343348,amenity,Place_Of_Worship,regular
377343348,building,Yes,regular
377343348,religion,Muslim,regular
377343349,amenity,Place_Of_Worship,regular
377343349,building,Yes,regular
377343349,religion,Muslim,regular
377343350,amenity,Place_Of_Worship,regular
377343350,building,Yes,regular
377343350,religion,Muslim,regular
377345037,amenity,Place_Of_Worship,regular
377345037,building,Yes,regular
377345037,religion,Muslim,regular
377345038,amenity,Place_Of_Worship,regular
377345038,building,Yes,regular
377345038,religion,Muslim,regular
377345326,building,School,regular
377366584,power,Substation,regular
377366585,name,Cahar Dudayev Boulevard,regular
377366585,lanes,3,regular
377366585,oneway,Yes,regular
377366585,highway,Primary,regular
377366585,maxspeed,70,regular
377366586,name,Cahar Dudayev Boulevard,regular
377366586,lanes,3,regular
377366586,oneway,Yes,regular
377366586,highway,Primary,regular
377366586,maxspeed,50,regular
377381449,power,Line,regular
377465495,ele,20,regular
377465495,name,Çiğli Belediyesi,regular
377465495,amenity,Townhall,regular
377465495,building,Yes,regular
377465496,ele,20,regular
377465496,name,Anemon,regular
377465496,building,Hotel,regular
377465497,ele,8,regular
377465497,name,Çelik AVM,regular
377465497,landuse,Commercial,regular
377465498,ele,4,regular
377465498,name,Kipa,regular
377465498,landuse,Commercial,regular
377465499,building,Apartments,regular
377465499,levels,10,building
377465500,building,Apartments,regular
377465500,levels,10,building
377465501,building,Apartments,regular
377465501,levels,10,building
377465502,building,Apartments,regular
377465502,levels,8,building
377465503,building,Apartments,regular
377465503,levels,8,building
377465504,building,Apartments,regular
377465504,levels,10,building
377465505,building,Apartments,regular
377465505,levels,10,building
377465506,building,Apartments,regular
377465506,levels,8,building
377465507,building,Apartments,regular
377465507,levels,8,building
377465508,building,Apartments,regular
377465508,levels,8,building
377465509,building,Apartments,regular
377465509,levels,1,building
377465510,building,Apartments,regular
377465510,levels,8,building
377465511,building,Apartments,regular
377465511,levels,8,building
377471795,landuse,Residential,regular
377471796,landuse,Residential,regular
377471797,landuse,Residential,regular
377479877,highway,Living_Street,regular
377542093,name,Fidan Apartmanı,regular
377542093,building,Apartments,regular
377542093,levels,10,building
377542093,housenumber,156,addr
377542094,building,Apartments,regular
377542094,levels,10,building
377542095,building,Apartments,regular
377542095,levels,10,building
377542096,building,Apartments,regular
377542096,levels,10,building
377542097,building,Apartments,regular
377542097,levels,10,building
377542098,building,Apartments,regular
377542098,levels,10,building
377542099,building,Apartments,regular
377542099,levels,10,building
377542100,building,Apartments,regular
377542100,levels,10,building
377542101,building,Apartments,regular
377542101,levels,10,building
377542102,building,Apartments,regular
377542102,levels,10,building
377542103,building,Apartments,regular
377542103,levels,10,building
377542104,building,Apartments,regular
377542104,levels,10,building
377542105,building,Apartments,regular
377542105,levels,10,building
377542106,building,Apartments,regular
377542106,levels,10,building
377542107,building,Apartments,regular
377542107,levels,10,building
377542108,building,Apartments,regular
377542108,levels,10,building
377542109,building,Apartments,regular
377542109,levels,10,building
377542110,building,Apartments,regular
377542110,levels,10,building
377542111,building,Apartments,regular
377542111,levels,10,building
377542112,building,Apartments,regular
377542112,levels,10,building
377542113,building,Apartments,regular
377542113,levels,10,building
377542114,building,Apartments,regular
377542114,levels,10,building
377542115,building,Apartments,regular
377542115,levels,10,building
377542116,building,Apartments,regular
377542116,levels,10,building
377542117,building,Apartments,regular
377542117,levels,10,building
377542118,building,Apartments,regular
377542118,levels,10,building
377542119,building,Apartments,regular
377542119,levels,10,building
377542120,building,Apartments,regular
377542120,levels,10,building
377542121,building,Apartments,regular
377542121,levels,10,building
377542122,building,Apartments,regular
377542122,levels,10,building
377542123,building,Apartments,regular
377542123,levels,10,building
377542124,building,Apartments,regular
377542124,levels,10,building
377547711,building,Apartments,regular
377547711,levels,10,building
377547712,building,Apartments,regular
377547712,levels,10,building
377547713,building,Apartments,regular
377547713,levels,10,building
377547714,building,Apartments,regular
377547714,levels,10,building
377547715,building,Apartments,regular
377547715,levels,10,building
377547716,building,Apartments,regular
377547716,levels,10,building
377547717,building,Apartments,regular
377547717,levels,10,building
377547718,building,Apartments,regular
377547718,levels,10,building
377547719,building,Apartments,regular
377547719,levels,10,building
377547720,building,Apartments,regular
377547720,levels,10,building
377547721,building,Apartments,regular
377547721,levels,10,building
377547722,building,Apartments,regular
377547722,levels,10,building
377547723,building,Apartments,regular
377547723,levels,10,building
377547724,building,Apartments,regular
377547724,levels,10,building
377547725,building,Apartments,regular
377547725,levels,10,building
377547726,building,Apartments,regular
377547726,levels,10,building
377547727,building,Apartments,regular
377547727,levels,10,building
377547728,building,Apartments,regular
377547728,levels,10,building
377547729,building,Apartments,regular
377547729,levels,10,building
377547730,building,Apartments,regular
377547730,levels,10,building
377547731,building,Apartments,regular
377547731,levels,10,building
377547732,building,Apartments,regular
377547732,levels,10,building
377547733,building,Apartments,regular
377547733,levels,10,building
377547734,building,Apartments,regular
377547734,levels,10,building
377547735,building,Apartments,regular
377547735,levels,10,building
377547736,building,Apartments,regular
377547736,levels,10,building
377547737,building,Apartments,regular
377547737,levels,10,building
377547738,building,Apartments,regular
377547738,levels,10,building
377547739,building,Apartments,regular
377547739,levels,10,building
377547740,building,Apartments,regular
377547740,levels,10,building
377547741,building,Apartments,regular
377547741,levels,10,building
377547742,name,Telekom Santral,regular
377547742,office,Telecommunication,regular
377547742,building,Yes,regular
377547743,building,Apartments,regular
377547743,levels,10,building
377547744,building,Apartments,regular
377547744,levels,10,building
377547745,building,Apartments,regular
377547745,levels,10,building
377547746,building,Apartments,regular
377547746,levels,10,building
377547747,building,Apartments,regular
377547747,levels,10,building
377547749,building,Apartments,regular
377547749,levels,10,building
377547750,building,Apartments,regular
377547750,levels,10,building
377547751,building,Apartments,regular
377547751,levels,10,building
377547752,building,Apartments,regular
377547752,levels,10,building
377547753,building,Apartments,regular
377547753,levels,10,building
377547754,building,Apartments,regular
377547754,levels,10,building
377547755,building,Apartments,regular
377547755,levels,10,building
377547756,building,Apartments,regular
377547757,building,Apartments,regular
377547758,building,Apartments,regular
377547759,building,Apartments,regular
377547760,building,Apartments,regular
377547761,building,Apartments,regular
377547762,building,Apartments,regular
377547763,building,Apartments,regular
377547764,building,Apartments,regular
377547765,building,Apartments,regular
377547765,levels,10,building
377547766,building,Apartments,regular
377547766,levels,10,building
377547767,building,Apartments,regular
377547767,levels,10,building
377547768,building,Apartments,regular
377547768,levels,10,building
377547769,building,Apartments,regular
377547769,levels,10,building
377547770,building,Apartments,regular
377547770,levels,10,building
377547771,building,Apartments,regular
377547771,levels,10,building
377547772,building,Apartments,regular
377547772,levels,10,building
377547773,building,Apartments,regular
377547773,levels,10,building
377547774,building,Apartments,regular
377547774,levels,10,building
377547775,building,Apartments,regular
377547775,levels,10,building
377547776,building,Apartments,regular
377547776,levels,10,building
377547777,building,Apartments,regular
377547777,levels,10,building
377547778,building,Apartments,regular
377547778,levels,10,building
377547779,building,Apartments,regular
377547779,levels,7,building
377547780,building,Apartments,regular
377547780,levels,7,building
377547781,building,Apartments,regular
377547781,levels,7,building
377547782,building,Apartments,regular
377547782,levels,7,building
377547783,building,Apartments,regular
377547783,levels,10,building
377547784,building,Apartments,regular
377547784,levels,10,building
377547785,building,Apartments,regular
377547785,levels,10,building
377547786,building,Apartments,regular
377547786,levels,10,building
377547787,building,Apartments,regular
377547787,levels,10,building
377547788,building,Apartments,regular
377547788,levels,10,building
377547789,building,Apartments,regular
377547789,levels,10,building
377547790,building,Apartments,regular
377547790,levels,10,building
377547791,building,Apartments,regular
377547791,levels,10,building
377547792,building,Apartments,regular
377547792,levels,10,building
377547793,building,Apartments,regular
377547793,levels,10,building
377547794,building,Apartments,regular
377547794,levels,10,building
377547795,building,Apartments,regular
377547795,levels,10,building
377547796,building,Apartments,regular
377547796,levels,10,building
377547797,building,Apartments,regular
377547797,levels,10,building
377547798,building,Apartments,regular
377547798,levels,10,building
377547799,highway,Track,regular
377713610,landuse,Grass,regular
377719863,name,Bostanlı Açık Hava Tiyatrosu,regular
377719863,amenity,Theatre,regular
377719863,building,Yes,regular
377719863,wheelchair,Yes,regular
377719864,name,Bostanlı Açık Hava Müzesi,regular
377719864,tourism,Museum,regular
377719864,building,Yes,regular
377719864,wheelchair,Yes,regular
377719866,name,Belediye Bostanlı Kafe,regular
377719866,amenity,Cafe,regular
377719866,building,Yes,regular
377719866,wheelchair,Yes,regular
377727496,amenity,Parking,regular
377727498,landuse,Grass,regular
377727501,landuse,Grass,regular
377727502,name,İnsan Hakları Anıtı,regular
377727502,historic,Monument,regular
